recid,idtruth
GECO006941,rec-000570
GECO013238,rec-000571
GECO011033,rec-000572
GECO000338,rec-000573
GECO002765,rec-000573
GECO011242,rec-000573
GECO011384,rec-000573
GECO000837,rec-000574
GECO007802,rec-000575
GECO012808,rec-000576
GECO013497,rec-000577
GECO004953,rec-000578
GECO004287,rec-000579
GECO006923,rec-000579
GECO009523,rec-000579
GECO002073,rec-000580
GECO014287,rec-000581
GECO012321,rec-000582
GECO010886,rec-000583
GECO005950,rec-000584
GECO000786,rec-000585
GECO008463,rec-000585
GECO010278,rec-000585
GECO010996,rec-000585
GECO011228,rec-000585
GECO014693,rec-000585
GECO005511,rec-000586
GECO002476,rec-000587
GECO006334,rec-000588
GECO005191,rec-000589
GECO007978,rec-000589
GECO012440,rec-000590
GECO008977,rec-000591
GECO007312,rec-000592
GECO004109,rec-000593
GECO001638,rec-000594
GECO001942,rec-000594
GECO004609,rec-000594
GECO005586,rec-000594
GECO013348,rec-000594
GECO014061,rec-000594
GECO001795,rec-000595
GECO007562,rec-000595
GECO009138,rec-000595
GECO009598,rec-000596
GECO013738,rec-000597
GECO012539,rec-000598
GECO001365,rec-000599
GECO010405,rec-000600
GECO004961,rec-000601
GECO005366,rec-000602
GECO002407,rec-000603
GECO012115,rec-000604
GECO002010,rec-000605
GECO007013,rec-000605
GECO009883,rec-000605
GECO011256,rec-000605
GECO013965,rec-000605
GECO005436,rec-000606
GECO007593,rec-000606
GECO008280,rec-000606
GECO011804,rec-000606
GECO014926,rec-000606
GECO007003,rec-000607
GECO004958,rec-000608
GECO013544,rec-000609
GECO009411,rec-000610
GECO000775,rec-000611
GECO002889,rec-000611
GECO009978,rec-000611
GECO010608,rec-000611
GECO010151,rec-000612
GECO000096,rec-000613
GECO001869,rec-000614
GECO001076,rec-000615
GECO001577,rec-000616
GECO005249,rec-000616
GECO012879,rec-000616
GECO013759,rec-000616
GECO009172,rec-000617
GECO006982,rec-000618
GECO008600,rec-000618
GECO009548,rec-000618
GECO006421,rec-000619
GECO007684,rec-000619
GECO009542,rec-000619
GECO005985,rec-000620
GECO008782,rec-000620
GECO014011,rec-000620
GECO014878,rec-000620
GECO014906,rec-000620
GECO014143,rec-000621
GECO000327,rec-000622
GECO011430,rec-000622
GECO000004,rec-000623
GECO002962,rec-000623
GECO006732,rec-000623
GECO008941,rec-000623
GECO012121,rec-000624
GECO004530,rec-000625
GECO012337,rec-000626
GECO008309,rec-000627
GECO010686,rec-000628
GECO014336,rec-000629
GECO009884,rec-000630
GECO002913,rec-000631
GECO002919,rec-000631
GECO010754,rec-000631
GECO010901,rec-000631
GECO003337,rec-000632
GECO002823,rec-000633
GECO000385,rec-000634
GECO007709,rec-000635
GECO011342,rec-000636
GECO008931,rec-000637
GECO012205,rec-000638
GECO013680,rec-000639
GECO006698,rec-000640
GECO008053,rec-000640
GECO012954,rec-000640
GECO013321,rec-000640
GECO008869,rec-000641
GECO004636,rec-000642
GECO004278,rec-000643
GECO002644,rec-000644
GECO004678,rec-000645
GECO000939,rec-000646
GECO001740,rec-000646
GECO007639,rec-000646
GECO008907,rec-000646
GECO012197,rec-000646
GECO013385,rec-000646
GECO015004,rec-000647
GECO002056,rec-000648
GECO008766,rec-000648
GECO010117,rec-000648
GECO011177,rec-000649
GECO000175,rec-000650
GECO000645,rec-000651
GECO001160,rec-000651
GECO005726,rec-000651
GECO008542,rec-000652
GECO005454,rec-000653
GECO013072,rec-000654
GECO006664,rec-000655
GECO003960,rec-000656
GECO013044,rec-000657
GECO008497,rec-000658
GECO014244,rec-000659
GECO000203,rec-000660
GECO003850,rec-000661
GECO011530,rec-000661
GECO003800,rec-000662
GECO006030,rec-000662
GECO006389,rec-000662
GECO014474,rec-000662
GECO001158,rec-000663
GECO002063,rec-000664
GECO003501,rec-000665
GECO001541,rec-000666
GECO013562,rec-000667
GECO006716,rec-000668
GECO008453,rec-000668
GECO012799,rec-000668
GECO004289,rec-000669
GECO005313,rec-000670
GECO005350,rec-000670
GECO006485,rec-000670
GECO012087,rec-000670
GECO004816,rec-000671
GECO006011,rec-000672
GECO002079,rec-000673
GECO002785,rec-000673
GECO006435,rec-000673
GECO006889,rec-000673
GECO004889,rec-000674
GECO005956,rec-000675
GECO006093,rec-000675
GECO009569,rec-000675
GECO014879,rec-000675
GECO012768,rec-000676
GECO001793,rec-000677
GECO006166,rec-000678
GECO001757,rec-000679
GECO008421,rec-000680
GECO005151,rec-000681
GECO006738,rec-000681
GECO008876,rec-000681
GECO004166,rec-000682
GECO005872,rec-000682
GECO007467,rec-000682
GECO007720,rec-000682
GECO006525,rec-000683
GECO010977,rec-000683
GECO005565,rec-000684
GECO000732,rec-000685
GECO004627,rec-000685
GECO006291,rec-000685
GECO006632,rec-000685
GECO010952,rec-000685
GECO009346,rec-000686
GECO005444,rec-000687
GECO003113,rec-000688
GECO001397,rec-000689
GECO005661,rec-000689
GECO000262,rec-000690
GECO006276,rec-000691
GECO008455,rec-000692
GECO013663,rec-000693
GECO000463,rec-000694
GECO001939,rec-000694
GECO013537,rec-000694
GECO002001,rec-000695
GECO006688,rec-000695
GECO009971,rec-000695
GECO012204,rec-000695
GECO012236,rec-000695
GECO010583,rec-000696
GECO004291,rec-000697
GECO008571,rec-000697
GECO013284,rec-000697
GECO004569,rec-000698
GECO004829,rec-000698
GECO005798,rec-000698
GECO006674,rec-000698
GECO007758,rec-000698
GECO009368,rec-000698
GECO004699,rec-000699
GECO014002,rec-000700
GECO004491,rec-000701
GECO004773,rec-000701
GECO006249,rec-000701
GECO006274,rec-000701
GECO008584,rec-000701
GECO006931,rec-000702
GECO002952,rec-000703
GECO004317,rec-000703
GECO007624,rec-000703
GECO009554,rec-000703
GECO010183,rec-000703
GECO012113,rec-000703
GECO012349,rec-000703
GECO012552,rec-000703
GECO000942,rec-000704
GECO002423,rec-000704
GECO003108,rec-000704
GECO009811,rec-000704
GECO010965,rec-000704
GECO003289,rec-000705
GECO009892,rec-000706
GECO000506,rec-000707
GECO001713,rec-000707
GECO002026,rec-000707
GECO002807,rec-000707
GECO007117,rec-000707
GECO010113,rec-000707
GECO011133,rec-000707
GECO011548,rec-000707
GECO012153,rec-000707
GECO002991,rec-000708
GECO008006,rec-000709
GECO008591,rec-000709
GECO009064,rec-000709
GECO008067,rec-000710
GECO005539,rec-000711
GECO006773,rec-000711
GECO006848,rec-000711
GECO006459,rec-000712
GECO005423,rec-000713
GECO007567,rec-000713
GECO001801,rec-000714
GECO006880,rec-000715
GECO012237,rec-000716
GECO010427,rec-000717
GECO003219,rec-000718
GECO004442,rec-000718
GECO012473,rec-000718
GECO009312,rec-000719
GECO004896,rec-000720
GECO003436,rec-000721
GECO002715,rec-000722
GECO011628,rec-000723
GECO002062,rec-000724
GECO005740,rec-000724
GECO009676,rec-000724
GECO014551,rec-000724
GECO003814,rec-000725
GECO000278,rec-000726
GECO005067,rec-000726
GECO007382,rec-000726
GECO008741,rec-000726
GECO006752,rec-000727
GECO002088,rec-000728
GECO008295,rec-000728
GECO012242,rec-000728
GECO013767,rec-000728
GECO004600,rec-000729
GECO004328,rec-000730
GECO011593,rec-000731
GECO002758,rec-000732
GECO011625,rec-000733
GECO007309,rec-000734
GECO004063,rec-000735
GECO004632,rec-000735
GECO006736,rec-000735
GECO000946,rec-000736
GECO003086,rec-000736
GECO004526,rec-000736
GECO005567,rec-000736
GECO007741,rec-000736
GECO013569,rec-000736
GECO000105,rec-000737
GECO001784,rec-000738
GECO003889,rec-000738
GECO006826,rec-000738
GECO014457,rec-000738
GECO014760,rec-000738
GECO003777,rec-000739
GECO002168,rec-000740
GECO005742,rec-000740
GECO006559,rec-000740
GECO000997,rec-000741
GECO003747,rec-000741
GECO007370,rec-000741
GECO012011,rec-000741
GECO013360,rec-000741
GECO010169,rec-000742
GECO010223,rec-000742
GECO013449,rec-000742
GECO014880,rec-000742
GECO001684,rec-000743
GECO004837,rec-000744
GECO007274,rec-000744
GECO007493,rec-000744
GECO009236,rec-000744
GECO010236,rec-000744
GECO006073,rec-000745
GECO010153,rec-000746
GECO007079,rec-000747
GECO011761,rec-000747
GECO014531,rec-000747
GECO002580,rec-000748
GECO014946,rec-000749
GECO014996,rec-000749
GECO002524,rec-000750
GECO007361,rec-000750
GECO010726,rec-000750
GECO013405,rec-000750
GECO010768,rec-000751
GECO008149,rec-000752
GECO003437,rec-000753
GECO010681,rec-000753
GECO012012,rec-000753
GECO003996,rec-000754
GECO013129,rec-000755
GECO001472,rec-000756
GECO003548,rec-000756
GECO009685,rec-000756
GECO014035,rec-000757
GECO000574,rec-000758
GECO004163,rec-000759
GECO013213,rec-000759
GECO014420,rec-000759
GECO002469,rec-000760
GECO004439,rec-000761
GECO011478,rec-000762
GECO009799,rec-000763
GECO010491,rec-000763
GECO013756,rec-000763
GECO014897,rec-000763
GECO007412,rec-000764
GECO010834,rec-000764
GECO001023,rec-000765
GECO001177,rec-000765
GECO008616,rec-000765
GECO014679,rec-000765
GECO014882,rec-000765
GECO011265,rec-000766
GECO001058,rec-000767
GECO014889,rec-000768
GECO008838,rec-000769
GECO011942,rec-000769
GECO013272,rec-000769
GECO002859,rec-000770
GECO011138,rec-000770
GECO012507,rec-000770
GECO000505,rec-000771
GECO011946,rec-000772
GECO002504,rec-000773
GECO002669,rec-000774
GECO006360,rec-000774
GECO006510,rec-000774
GECO005429,rec-000775
GECO012648,rec-000776
GECO000852,rec-000777
GECO013679,rec-000777
GECO008614,rec-000778
GECO006403,rec-000779
GECO010146,rec-000780
GECO012175,rec-000781
GECO000124,rec-000782
GECO003254,rec-000783
GECO005357,rec-000783
GECO014625,rec-000783
GECO014915,rec-000783
GECO004955,rec-000784
GECO012510,rec-000785
GECO000406,rec-000786
GECO014684,rec-000787
GECO011113,rec-000788
GECO011732,rec-000788
GECO012791,rec-000788
GECO014230,rec-000788
GECO007875,rec-000789
GECO007793,rec-000790
GECO002800,rec-000791
GECO003531,rec-000792
GECO004235,rec-000792
GECO004361,rec-000792
GECO005907,rec-000792
GECO012952,rec-000792
GECO000261,rec-000793
GECO004205,rec-000793
GECO011036,rec-000793
GECO005964,rec-000794
GECO003008,rec-000795
GECO008658,rec-000795
GECO011614,rec-000795
GECO012647,rec-000795
GECO012987,rec-000795
GECO011054,rec-000796
GECO001648,rec-000797
GECO008997,rec-000797
GECO012953,rec-000797
GECO014204,rec-000797
GECO009939,rec-000798
GECO010168,rec-000799
GECO001950,rec-000800
GECO005923,rec-000800
GECO003988,rec-000801
GECO012872,rec-000801
GECO001696,rec-000802
GECO007411,rec-000803
GECO009077,rec-000804
GECO011562,rec-000805
GECO001140,rec-000806
GECO007443,rec-000807
GECO004722,rec-000808
GECO014401,rec-000809
GECO008063,rec-000810
GECO001601,rec-000811
GECO007732,rec-000811
GECO007843,rec-000811
GECO010186,rec-000811
GECO004167,rec-000812
GECO000768,rec-000813
GECO012959,rec-000814
GECO009552,rec-000815
GECO012264,rec-000815
GECO013336,rec-000815
GECO014554,rec-000815
GECO011675,rec-000816
GECO000805,rec-000817
GECO005431,rec-000818
GECO006728,rec-000819
GECO007210,rec-000820
GECO009145,rec-000821
GECO014037,rec-000822
GECO010292,rec-000823
GECO012728,rec-000824
GECO010757,rec-000825
GECO010761,rec-000826
GECO013333,rec-000826
GECO014133,rec-000826
GECO007886,rec-000827
GECO011466,rec-000827
GECO011120,rec-000828
GECO000106,rec-000829
GECO001370,rec-000830
GECO004396,rec-000830
GECO004604,rec-000830
GECO010719,rec-000830
GECO013641,rec-000830
GECO014424,rec-000830
GECO004139,rec-000831
GECO007504,rec-000831
GECO012161,rec-000831
GECO013700,rec-000831
GECO014351,rec-000831
GECO001928,rec-000832
GECO002029,rec-000832
GECO006451,rec-000832
GECO006647,rec-000832
GECO008917,rec-000832
GECO002228,rec-000833
GECO009191,rec-000834
GECO002854,rec-000835
GECO012993,rec-000836
GECO011282,rec-000837
GECO001558,rec-000838
GECO001948,rec-000838
GECO003235,rec-000838
GECO004156,rec-000838
GECO006362,rec-000838
GECO006909,rec-000838
GECO011081,rec-000838
GECO012749,rec-000838
GECO013376,rec-000838
GECO013943,rec-000838
GECO014542,rec-000838
GECO001517,rec-000839
GECO000285,rec-000840
GECO001897,rec-000840
GECO009716,rec-000840
GECO013050,rec-000840
GECO013991,rec-000840
GECO002397,rec-000841
GECO006652,rec-000841
GECO006676,rec-000841
GECO014356,rec-000841
GECO004247,rec-000842
GECO001711,rec-000843
GECO009719,rec-000844
GECO010095,rec-000845
GECO012781,rec-000845
GECO014282,rec-000845
GECO000075,rec-000846
GECO003128,rec-000846
GECO003475,rec-000846
GECO005297,rec-000846
GECO008073,rec-000846
GECO012043,rec-000846
GECO009767,rec-000847
GECO012861,rec-000848
GECO008226,rec-000849
GECO007447,rec-000850
GECO012090,rec-000851
GECO001888,rec-000852
GECO010388,rec-000853
GECO008012,rec-000854
GECO008516,rec-000854
GECO013481,rec-000854
GECO001817,rec-000855
GECO001355,rec-000856
GECO004203,rec-000856
GECO003020,rec-000857
GECO014924,rec-000858
GECO000826,rec-000859
GECO003206,rec-000859
GECO006313,rec-000859
GECO012285,rec-000859
GECO012572,rec-000859
GECO004354,rec-000860
GECO003458,rec-000861
GECO011087,rec-000862
GECO002291,rec-000863
GECO002588,rec-000863
GECO007326,rec-000863
GECO006472,rec-000864
GECO013443,rec-000865
GECO007036,rec-000866
GECO014997,rec-000867
GECO004243,rec-000868
GECO000438,rec-000869
GECO005017,rec-000869
GECO005221,rec-000869
GECO008352,rec-000869
GECO008833,rec-000869
GECO009462,rec-000869
GECO014215,rec-000869
GECO007406,rec-000870
GECO003656,rec-000871
GECO001400,rec-000872
GECO001734,rec-000872
GECO003714,rec-000872
GECO004230,rec-000872
GECO006822,rec-000872
GECO008910,rec-000872
GECO011555,rec-000872
GECO011850,rec-000872
GECO000287,rec-000873
GECO010142,rec-000874
GECO003942,rec-000875
GECO001570,rec-000876
GECO002704,rec-000876
GECO003247,rec-000876
GECO004279,rec-000876
GECO004737,rec-000876
GECO006464,rec-000876
GECO007989,rec-000876
GECO010715,rec-000876
GECO014991,rec-000876
GECO007466,rec-000877
GECO001354,rec-000878
GECO002359,rec-000878
GECO008844,rec-000878
GECO009471,rec-000878
GECO010232,rec-000878
GECO012240,rec-000879
GECO002165,rec-000880
GECO008134,rec-000881
GECO002108,rec-000882
GECO003874,rec-000883
GECO010100,rec-000884
GECO002174,rec-000885
GECO007356,rec-000885
GECO012312,rec-000885
GECO010307,rec-000886
GECO003842,rec-000887
GECO011157,rec-000888
GECO014796,rec-000889
GECO000082,rec-000890
GECO009052,rec-000891
GECO000653,rec-000892
GECO011307,rec-000893
GECO006799,rec-000894
GECO009196,rec-000895
GECO002148,rec-000896
GECO005395,rec-000897
GECO001461,rec-000898
GECO012270,rec-000899
GECO003424,rec-000900
GECO004794,rec-000900
GECO005982,rec-000900
GECO007146,rec-000900
GECO010074,rec-000900
GECO001580,rec-000901
GECO005477,rec-000902
GECO000709,rec-000903
GECO002279,rec-000903
GECO002615,rec-000903
GECO007437,rec-000903
GECO007919,rec-000903
GECO009068,rec-000903
GECO013299,rec-000903
GECO006617,rec-000904
GECO003135,rec-000905
GECO005195,rec-000906
GECO006789,rec-000907
GECO012935,rec-000908
GECO004687,rec-000909
GECO008059,rec-000909
GECO009739,rec-000909
GECO011651,rec-000909
GECO000809,rec-000910
GECO007995,rec-000911
GECO011973,rec-000911
GECO012907,rec-000911
GECO005507,rec-000912
GECO010119,rec-000913
GECO007596,rec-000914
GECO003277,rec-000915
GECO005460,rec-000916
GECO011803,rec-000917
GECO005438,rec-000918
GECO012305,rec-000919
GECO002743,rec-000920
GECO007290,rec-000921
GECO001249,rec-000922
GECO010835,rec-000922
GECO008948,rec-000923
GECO002783,rec-000924
GECO009035,rec-000924
GECO003529,rec-000925
GECO009511,rec-000926
GECO014750,rec-000927
GECO003276,rec-000928
GECO008645,rec-000928
GECO014343,rec-000928
GECO015025,rec-000928
GECO012051,rec-000929
GECO009021,rec-000930
GECO003503,rec-000931
GECO007918,rec-000931
GECO009631,rec-000931
GECO005846,rec-000932
GECO007520,rec-000932
GECO014757,rec-000932
GECO004061,rec-000933
GECO005256,rec-000933
GECO009431,rec-000933
GECO013389,rec-000933
GECO004444,rec-000934
GECO002857,rec-000935
GECO009682,rec-000936
GECO000163,rec-000937
GECO011412,rec-000938
GECO009461,rec-000939
GECO012093,rec-000940
GECO010240,rec-000941
GECO006238,rec-000942
GECO003704,rec-000943
GECO007018,rec-000943
GECO009309,rec-000943
GECO011199,rec-000943
GECO012542,rec-000943
GECO012901,rec-000943
GECO005581,rec-000944
GECO007688,rec-000944
GECO008911,rec-000944
GECO011425,rec-000944
GECO013417,rec-000944
GECO001674,rec-000945
GECO005863,rec-000945
GECO010198,rec-000945
GECO015007,rec-000945
GECO000500,rec-000946
GECO000102,rec-000947
GECO000367,rec-000947
GECO008687,rec-000948
GECO002658,rec-000949
GECO005684,rec-000949
GECO012902,rec-000949
GECO013190,rec-000949
GECO012534,rec-000950
GECO006893,rec-000951
GECO013598,rec-000952
GECO008019,rec-000953
GECO009977,rec-000954
GECO002937,rec-000955
GECO002281,rec-000956
GECO002503,rec-000957
GECO009348,rec-000957
GECO014584,rec-000958
GECO006512,rec-000959
GECO000707,rec-000960
GECO005034,rec-000960
GECO007572,rec-000960
GECO009824,rec-000960
GECO002190,rec-000961
GECO008808,rec-000962
GECO006717,rec-000963
GECO002812,rec-000964
GECO003274,rec-000964
GECO004222,rec-000964
GECO006996,rec-000964
GECO008695,rec-000965
GECO001073,rec-000966
GECO008715,rec-000966
GECO005069,rec-000967
GECO005853,rec-000968
GECO001442,rec-000969
GECO004895,rec-000969
GECO006593,rec-000969
GECO001176,rec-000970
GECO004267,rec-000970
GECO005071,rec-000970
GECO009090,rec-000970
GECO011439,rec-000970
GECO012220,rec-000970
GECO011645,rec-000971
GECO003029,rec-000972
GECO007633,rec-000973
GECO002685,rec-000974
GECO007212,rec-000974
GECO009893,rec-000974
GECO000739,rec-000975
GECO002911,rec-000975
GECO009317,rec-000975
GECO010992,rec-000975
GECO011549,rec-000975
GECO014714,rec-000975
GECO003482,rec-000976
GECO007807,rec-000976
GECO008626,rec-000976
GECO000337,rec-000977
GECO005515,rec-000978
GECO003352,rec-000979
GECO010629,rec-000980
GECO011767,rec-000981
GECO013290,rec-000981
GECO014183,rec-000981
GECO005530,rec-000982
GECO010224,rec-000983
GECO002662,rec-000984
GECO003559,rec-000984
GECO003645,rec-000984
GECO010099,rec-000984
GECO012447,rec-000984
GECO012608,rec-000984
GECO000398,rec-000985
GECO004209,rec-000986
GECO014905,rec-000986
GECO004072,rec-000987
GECO012138,rec-000987
GECO007416,rec-000988
GECO013441,rec-000989
GECO008543,rec-000990
GECO003474,rec-000991
GECO005569,rec-000992
GECO001614,rec-000993
GECO011356,rec-000994
GECO011487,rec-000995
GECO010935,rec-000996
GECO012002,rec-000997
GECO014890,rec-000998
GECO014461,rec-000999
GECO002968,rec-001000
GECO013622,rec-001001
GECO013619,rec-001002
GECO014604,rec-001002
GECO002609,rec-001003
GECO006985,rec-001004
GECO010244,rec-001005
GECO011231,rec-001005
GECO014819,rec-001005
GECO010870,rec-001006
GECO005995,rec-001007
GECO008041,rec-001008
GECO005730,rec-001009
GECO014094,rec-001009
GECO006832,rec-001010
GECO008308,rec-001010
GECO014086,rec-001010
GECO000215,rec-001011
GECO002070,rec-001011
GECO011166,rec-001011
GECO012052,rec-001011
GECO011982,rec-001012
GECO011124,rec-001013
GECO007530,rec-001014
GECO001593,rec-001015
GECO005785,rec-001015
GECO006331,rec-001015
GECO014825,rec-001015
GECO009600,rec-001016
GECO006061,rec-001017
GECO009241,rec-001017
GECO009308,rec-001017
GECO012150,rec-001017
GECO012222,rec-001017
GECO010162,rec-001018
GECO007822,rec-001019
GECO002702,rec-001020
GECO002949,rec-001020
GECO004265,rec-001020
GECO004594,rec-001020
GECO010878,rec-001020
GECO000208,rec-001021
GECO006520,rec-001021
GECO006723,rec-001021
GECO009195,rec-001021
GECO010227,rec-001021
GECO012721,rec-001021
GECO006008,rec-001022
GECO008925,rec-001022
GECO010203,rec-001023
GECO010408,rec-001024
GECO012185,rec-001025
GECO011077,rec-001026
GECO001619,rec-001027
GECO010967,rec-001028
GECO009747,rec-001029
GECO003743,rec-001030
GECO010237,rec-001030
GECO014001,rec-001030
GECO005828,rec-001031
GECO006475,rec-001031
GECO008080,rec-001031
GECO010624,rec-001031
GECO010945,rec-001031
GECO014970,rec-001031
GECO005205,rec-001032
GECO010447,rec-001032
GECO008005,rec-001033
GECO000821,rec-001034
GECO005261,rec-001035
GECO004119,rec-001036
GECO005968,rec-001036
GECO007945,rec-001036
GECO011921,rec-001036
GECO014848,rec-001037
GECO012628,rec-001038
GECO000515,rec-001039
GECO014577,rec-001040
GECO001119,rec-001041
GECO005767,rec-001042
GECO009696,rec-001043
GECO010319,rec-001043
GECO012971,rec-001043
